Network: Continuum
CX/bCX Model: 5740
CX/bCX Firmware Version: 1100052
CX/bCX IP Address: 10.167.152.121
CX/bCX Enode ID: 21

Line	Level	Time Stamp	Error Code	TCB Addr	Prg Cntr	Data1	Data2
3679	E	08/09/2019 17:42:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3680	E	08/09/2019 17:42:52.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3681	E	08/09/2019 17:42:52.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3685	E	08/09/2019 18:51:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3686	E	08/09/2019 18:51:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3687	E	08/09/2019 18:51:17.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3688	E	08/09/2019 18:51:17.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3690	E	08/09/2019 19:04:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3691	E	08/09/2019 19:04:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3692	E	08/09/2019 19:04:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3693	E	08/09/2019 19:04:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3695	E	08/09/2019 19:07:55.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3696	E	08/09/2019 19:07:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3697	E	08/09/2019 19:07:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3698	E	08/09/2019 19:07:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3700	E	08/09/2019 19:12:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3701	E	08/09/2019 19:12:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3702	E	08/09/2019 19:12:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3703	E	08/09/2019 19:12:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3705	E	08/09/2019 19:17:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3706	E	08/09/2019 19:17:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3707	E	08/09/2019 19:17:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3708	E	08/09/2019 19:17:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3710	E	08/09/2019 19:22:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3711	E	08/09/2019 19:22:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3712	E	08/09/2019 19:22:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3713	E	08/09/2019 19:22:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3715	E	08/09/2019 19:27:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3716	E	08/09/2019 19:27:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3717	E	08/09/2019 19:27:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3718	E	08/09/2019 19:27:57.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3720	E	08/09/2019 19:32:55.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3721	E	08/09/2019 19:32:55.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3722	E	08/09/2019 19:32:55.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3723	E	08/09/2019 19:32:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3725	E	08/09/2019 19:37:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3726	E	08/09/2019 19:37:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3727	E	08/09/2019 19:37:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3728	E	08/09/2019 19:37:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3730	E	08/09/2019 19:42:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3731	E	08/09/2019 19:42:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3732	E	08/09/2019 19:42:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3733	E	08/09/2019 19:42:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3735	E	08/09/2019 19:47:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3736	E	08/09/2019 19:47:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3737	E	08/09/2019 19:47:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3738	E	08/09/2019 19:47:56.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3740	E	08/09/2019 19:52:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3741	E	08/09/2019 19:52:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3742	E	08/09/2019 19:52:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3743	E	08/09/2019 19:52:57.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3745	E	08/09/2019 19:57:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3746	E	08/09/2019 19:57:56.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3747	E	08/09/2019 19:57:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3748	E	08/09/2019 19:57:57.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3750	E	08/09/2019 20:02:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3751	E	08/09/2019 20:02:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3752	E	08/09/2019 20:02:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3753	E	08/09/2019 20:02:57.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3755	E	08/09/2019 20:07:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3756	E	08/09/2019 20:07:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3757	E	08/09/2019 20:07:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3758	E	08/09/2019 20:07:58.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3760	E	08/09/2019 20:12:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3761	E	08/09/2019 20:12:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3762	E	08/09/2019 20:12:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3763	E	08/09/2019 20:12:58.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3765	E	08/09/2019 20:17:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3766	E	08/09/2019 20:17:57.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3767	E	08/09/2019 20:17:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3768	E	08/09/2019 20:17:58.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3770	E	08/09/2019 20:22:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3771	E	08/09/2019 20:22:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3772	E	08/09/2019 20:22:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3773	E	08/09/2019 20:22:58.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3775	E	08/09/2019 20:27:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3776	E	08/09/2019 20:27:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3777	E	08/09/2019 20:27:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3778	E	08/09/2019 20:27:59.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3780	E	08/09/2019 20:37:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3781	E	08/09/2019 20:37:58.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3782	E	08/09/2019 20:37:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3783	E	08/09/2019 20:37:59.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3784	E	08/09/2019 20:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x00000005
3786	E	08/09/2019 20:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3787	E	08/09/2019 20:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3788	E	08/09/2019 20:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3789	E	08/09/2019 20:38:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3791	E	08/09/2019 20:42:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3792	E	08/09/2019 20:42:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3793	E	08/09/2019 20:42:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3794	E	08/09/2019 20:42:59.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3796	E	08/09/2019 20:47:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3797	E	08/09/2019 20:47:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3798	E	08/09/2019 20:47:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3799	E	08/09/2019 20:47:59.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3801	E	08/09/2019 20:52:59.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3802	E	08/09/2019 20:53:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3803	E	08/09/2019 20:53:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3804	E	08/09/2019 20:53:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3806	E	08/09/2019 20:58:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3807	E	08/09/2019 20:58:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3808	E	08/09/2019 20:58:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3809	E	08/09/2019 20:58:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3811	E	08/09/2019 21:03:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3812	E	08/09/2019 21:03:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3813	E	08/09/2019 21:03:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3814	E	08/09/2019 21:03:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3816	E	08/09/2019 21:08:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3817	E	08/09/2019 21:08:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3818	E	08/09/2019 21:08:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3819	E	08/09/2019 21:08:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3821	E	08/09/2019 21:13:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3822	E	08/09/2019 21:13:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3823	E	08/09/2019 21:13:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3824	E	08/09/2019 21:13:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3826	E	08/09/2019 21:18:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3827	E	08/09/2019 21:18:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3828	E	08/09/2019 21:18:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3829	E	08/09/2019 21:18:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3831	E	08/09/2019 21:23:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3832	E	08/09/2019 21:23:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3833	E	08/09/2019 21:23:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3834	E	08/09/2019 21:23:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3836	E	08/09/2019 21:28:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3837	E	08/09/2019 21:28:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3838	E	08/09/2019 21:28:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3839	E	08/09/2019 21:28:01.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3841	E	08/09/2019 21:33:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3842	E	08/09/2019 21:33:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3843	E	08/09/2019 21:33:01.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3844	E	08/09/2019 21:33:02.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3846	E	08/09/2019 21:38:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3847	E	08/09/2019 21:38:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3848	E	08/09/2019 21:38:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3849	E	08/09/2019 21:38:02.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3851	E	08/09/2019 21:43:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3852	E	08/09/2019 21:43:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3853	E	08/09/2019 21:43:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3854	E	08/09/2019 21:43:02.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3856	E	08/09/2019 21:48:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3857	E	08/09/2019 21:48:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3858	E	08/09/2019 21:48:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3859	E	08/09/2019 21:48:02.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3861	E	08/09/2019 21:53:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3862	E	08/09/2019 21:53:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3863	E	08/09/2019 21:53:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3864	E	08/09/2019 21:53:03.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3866	E	08/09/2019 21:58:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3867	E	08/09/2019 21:58:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3868	E	08/09/2019 21:58:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3869	E	08/09/2019 21:58:03.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3871	E	08/09/2019 22:03:02.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3872	E	08/09/2019 22:03:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3873	E	08/09/2019 22:03:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3874	E	08/09/2019 22:03:03.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3876	E	08/09/2019 22:08:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3877	E	08/09/2019 22:08:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3878	E	08/09/2019 22:08:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3879	E	08/09/2019 22:08:04.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3881	E	08/09/2019 22:13:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3882	E	08/09/2019 22:13:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3883	E	08/09/2019 22:13:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3884	E	08/09/2019 22:13:03.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3886	E	08/09/2019 22:18:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3887	E	08/09/2019 22:18:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3888	E	08/09/2019 22:18:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3889	E	08/09/2019 22:18:03.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3891	E	08/09/2019 22:23:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3892	E	08/09/2019 22:23:03.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3893	E	08/09/2019 22:23:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3894	E	08/09/2019 22:23:04.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3896	E	08/09/2019 22:28:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3897	E	08/09/2019 22:28:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3898	E	08/09/2019 22:28:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3899	E	08/09/2019 22:28:04.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3901	E	08/09/2019 22:33:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3902	E	08/09/2019 22:33:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3903	E	08/09/2019 22:33:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3904	E	08/09/2019 22:33:04.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3905	E	08/09/2019 22:38:00.00 	0x00001c0c	0x0821be00	0x01921484	0x00000803	0x000007d7
3907	E	08/09/2019 22:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3908	E	08/09/2019 22:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3909	E	08/09/2019 22:38:00.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3910	E	08/09/2019 22:38:00.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3912	E	08/09/2019 22:38:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3913	E	08/09/2019 22:38:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3914	E	08/09/2019 22:38:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3915	E	08/09/2019 22:38:05.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3917	E	08/09/2019 22:43:04.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3918	E	08/09/2019 22:43:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3919	E	08/09/2019 22:43:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3920	E	08/09/2019 22:43:05.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3922	E	08/09/2019 22:48:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3923	E	08/09/2019 22:48:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3924	E	08/09/2019 22:48:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3925	E	08/09/2019 22:48:05.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3927	E	08/09/2019 22:53:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3928	E	08/09/2019 22:53:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3929	E	08/09/2019 22:53:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3930	E	08/09/2019 22:53:05.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3932	E	08/09/2019 22:58:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3933	E	08/09/2019 22:58:05.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3934	E	08/09/2019 22:58:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3935	E	08/09/2019 22:58:06.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3937	E	08/09/2019 23:03:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3938	E	08/09/2019 23:03:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3939	E	08/09/2019 23:03:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3940	E	08/09/2019 23:03:06.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3942	E	08/09/2019 23:08:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3943	E	08/09/2019 23:08:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3944	E	08/09/2019 23:08:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3945	E	08/09/2019 23:08:06.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3947	E	08/09/2019 23:13:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3948	E	08/09/2019 23:13:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3949	E	08/09/2019 23:13:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3950	E	08/09/2019 23:13:06.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3952	E	08/09/2019 23:18:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3953	E	08/09/2019 23:18:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3954	E	08/09/2019 23:18:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3955	E	08/09/2019 23:18:07.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3957	E	08/09/2019 23:23:06.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3958	E	08/09/2019 23:23:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3959	E	08/09/2019 23:23:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3960	E	08/09/2019 23:23:07.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3962	E	08/09/2019 23:28:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3963	E	08/09/2019 23:28:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3964	E	08/09/2019 23:28:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3965	E	08/09/2019 23:28:07.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3967	E	08/09/2019 23:33:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3968	E	08/09/2019 23:33:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3969	E	08/09/2019 23:33:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3970	E	08/09/2019 23:33:07.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3972	E	08/09/2019 23:38:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3973	E	08/09/2019 23:38:07.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3974	E	08/09/2019 23:38:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3975	E	08/09/2019 23:38:08.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3977	E	08/09/2019 23:44:13.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3978	E	08/09/2019 23:44:13.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3979	E	08/09/2019 23:44:13.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3980	E	08/09/2019 23:44:13.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3982	E	08/09/2019 23:48:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3983	E	08/09/2019 23:48:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3984	E	08/09/2019 23:48:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3985	E	08/09/2019 23:48:08.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3987	E	08/09/2019 23:53:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3988	E	08/09/2019 23:53:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3989	E	08/09/2019 23:53:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3990	E	08/09/2019 23:53:08.00 	0x00001c0b	0x0824b600	0x01922e56	0x00000803	0x018765e4
3992	E	08/09/2019 23:58:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
3993	E	08/09/2019 23:58:08.00 	0x00000803	0x0824b600	0x01922e56	0x00001b82	0x018765e4
